강남구,역삼동,선릉
종로구,효제동,율곡
중구,쌍림동,장충단
중구,남산동3가,소파
영등포구,영등포동7가,
성동구,옥수동,매봉18길
종로구,봉익동,율곡
성동구,성수동2가,둘레길
중랑구,면목동,면목
강남구,역삼동,도곡
성동구,용답동,용답25길
영등포구,양평동1가,선유동1
마포구,도화동,도화2안길
중구,필동2가,필동
관악구,신림동,신림동길
종로구,숭인동,숭인동1다길
양천구,신월동,청황3길
강서구,화곡동,우장산
성북구,돈암동,북악산
용산구,산천동,효창원
서대문구,홍제동,간호대
용산구,한남동,이태원
강남구,논현동,선릉
서대문구,신촌동,성산
성동구,금호동2가,무수막16길
성북구,하월곡동,종암
마포구,동교동,동교
종로구,부암동,백석동1가길
종로구,세종로,세종대
중구,산림동,청계천
관악구,신림동,성림3길
종로구,팔판동,팔판길
송파구,마천동,성내천
종로구,혜화동,성균관
관악구,봉천동,당곡2길
중구,회현동1가,남대문시장10길
서초구,우면동,양재대
강동구,둔촌동,동남
영등포구,당산동,노들
동대문구,용두동,왕산
관악구,신림동,양지4길
양천구,신월동,절골10길
송파구,장지동,탄천동
마포구,성산동,새터산9길
송파구,장지동,송파대
서대문구,신촌동,봉원사2길
종로구,효자동,효자
용산구,용문동,새창
종로구,청운동,창의문
서대문구,대현동,이화여대5길
영등포구,양평동3가,선유동2
광진구,화양동,아차산
용산구,한남동,회나무
강남구,역삼동,언주
종로구,이화동,충신6길
성북구,상월곡동,화랑
중구,남대문로4가,남대문시장길
양천구,목동,목동서
종로구,창신동,창신4나길
관악구,신림동,법원단지25길
성동구,성수동2가,연무장5길
용산구,이태원동,녹사평대
성동구,하왕십리동,무학봉15나길
관악구,남현동,남현1가길
마포구,대흥동,고산길
중구,충무로2가,수표
관악구,신림동,대학10길
용산구,한강로3가,한강대
관악구,신림동,양지1길
용산구,한강로2가,청파
성동구,성수동2가,둘레9나길
강서구,오쇠동,개화동
성동구,성수동1가,강변북
종로구,송월동,통일
구로구,궁동,부일
중구,태평로2가,소공
서초구,양재동,동산
성동구,사근동,사근동8가길
관악구,신림동,미성7길
도봉구,도봉동,도봉산4나길
서대문구,홍은동,포방터2다길
종로구,신문로2가,새문안
강동구,천호동,선사
마포구,공덕동,만리재옛10길
관악구,신림동,관악
영등포구,영등포동7가,양산
마포구,합정동,마포나루길
중랑구,상봉동,동일
용산구,청파동1가,청파
마포구,아현동,환일1길
강남구,도곡동,남부순환
종로구,원서동,창덕궁3나길
관악구,봉천동,낙성대역16길
강북구,수유동,노해
성북구,성북동1가,성북
서대문구,연희동,홍연2길
성동구,금호동3가,금호산10길
성동구,성수동2가,성덕정15길
종로구,창신동,창신8길
종로구,구기동,비봉5길
성북구,동소문동5가,동소문
서초구,서초동,사평대
마포구,염리동,숭문2길
중랑구,면목동,봉우재
관악구,봉천동,국회단지22길
송파구,풍납동,강동대
구로구,오류동,오리
종로구,창신동,창신7가길
서대문구,홍제동,홍제원6안길
중구,남대문로5가,후암
영등포구,문래동4가,선유
성북구,장위동,월계
종로구,숭인동,보문
성북구,삼선동4가,보문
중랑구,상봉동,상봉
관악구,남현동,남현8길
영등포구,여의도동,의사당대
서초구,신원동,본마을길
구로구,개봉동,개봉
영등포구,영등포동5가,영중
구로구,구로동,가마산
종로구,신영동,평창1길
성동구,용답동,용답15가길
서대문구,대현동,연세
중구,남창동,남대문시장6길
강북구,수유동,수유
영등포구,문래동2가,경인
성동구,용답동,용답중앙21길
마포구,합정동,성지5길
서초구,양재동,언남1길
종로구,관수동,삼일대
강남구,대치동,삼성
중구,광희동1가,장충단
영등포구,당산동,버드나루
구로구,천왕동,광남
종로구,팔판동,청와대
마포구,서교동,와우산
성동구,성수동2가,연무장11길
성북구,장위동,한천
중랑구,신내동,송림길
중구,충무로1가,명동8길
성동구,성수동1가,상원길
서대문구,충정로2가,충정
중구,필동3가,필동
노원구,상계동,동일
송파구,석촌동,송파대
구로구,고척동,목동
강동구,성내동,강동대
서대문구,충정로3가,신촌
강서구,마곡동,마곡중앙3
중구,중림동,만리재
관악구,봉천동,행운1가길
송파구,잠실동,잠실
성동구,용답동,용답중앙13가길
마포구,공덕동,효창목5길
마포구,망원동,월드컵
양천구,신월동,중앙
중구,명동1가,명동11길
종로구,원서동,창덕궁7길
마포구,아현동,환일8길
관악구,봉천동,인헌17길
마포구,구수동,창전
도봉구,도봉동,도봉산길
서대문구,홍제동,홍제내2라길
중구,남대문로5가,통일
중구,필동1가,퇴계
중구,소공동,세종대
종로구,사간동,율곡
성동구,용답동,용답9나길
양천구,신월동,절골5길
관악구,봉천동,청림3라길
성북구,안암동5가,개운사길
관악구,봉천동,국회단지17길
영등포구,영등포동7가,국회대
강북구,수유동,화계사1가길
서초구,내곡동,능안말길
서초구,양재동,언남12길
종로구,숭인동,숭인동길
성동구,성수동1가,둘레7길
관악구,신림동,복은4길
강서구,외발산동,오정
마포구,염리동,숭문12가길
종로구,구기동,비봉길
서대문구,남가좌동,모래내
관악구,봉천동,행운9길
강동구,상일동,상암
서초구,반포동,서초중앙
중구,정동,서소문
서대문구,대현동,신촌역
광진구,능동,능동
송파구,풍납동,바람드리14길
성동구,성수동2가,뚝섬
영등포구,영등포동2가,국회대
종로구,평창동,평창2길
강남구,삼성동,테헤란
종로구,창신동,지봉
성동구,성수동1가,뚝섬
송파구,문정동,문정
마포구,상수동,어울마당
성북구,동선동4가,아리랑
용산구,원효로1가,백범
도봉구,도봉동,도봉산3길
용산구,용산동4가,녹사평대
성북구,종암동,회기
중구,남대문로3가,남대문
성동구,금호동3가,장터5길
성동구,성수동1가,둘레7가길
서대문구,대현동,신촌
용산구,청파동3가,한강대
용산구,용산동6가,서빙고
강남구,역삼동,강남대
성동구,금호동3가,장터1길
은평구,대조동,진흥
금천구,시흥동,시흥대
강서구,내발산동,우장산
종로구,평창동,평창20길
성동구,금호동4가,장터길
관악구,봉천동,인헌3길
구로구,가리봉동,디지털
동대문구,신설동,하정
마포구,성산동,새터산5길
서초구,서초동,서초중앙
관악구,봉천동,국회단지16길
강동구,성내동,천호대
도봉구,도봉동,시루봉
서초구,신원동,본마을1길
종로구,송현동,율곡
종로구,궁정동,효자
영등포구,영등포동5가,양산
양천구,목동,목동중앙남
종로구,평창동,평창1길
서초구,신원동,새정3길
종로구,충신동,충신4길
마포구,염리동,큰우물
서초구,방배동,전원말안7길
용산구,청파동3가,원효
중구,장충동2가,서애
강북구,번동,
관악구,봉천동,청룡8길
관악구,신림동,광신1길
동대문구,제기동,약령시
성동구,성수동1가,둘레9길
강동구,고덕동,동남
종로구,평창동,평창40길
은평구,진관동,대서문길
성북구,정릉동,서경
마포구,공덕동,효창원
종로구,연건동,창경궁
강서구,내발산동,공항대
성북구,하월곡동,화랑
마포구,대흥동,고산11길
성동구,용답동,용답중앙15길
영등포구,당산동4가,당산
관악구,신림동,대학7길
종로구,신문로2가,경희궁1가길
성북구,안암동5가,개운사2길
영등포구,도림동,도신
양천구,신월동,신정
중구,명동1가,명동7길
강남구,개포동,
구로구,항동,경인
마포구,성산동,연남
종로구,홍지동,홍지문1길
강서구,마곡동,공항대
중구,봉래동1가,칠패
관악구,남현동,남부순환
관악구,신림동,신림동3길
성동구,성수동1가,상원8길
서초구,신원동,본마을2길
성북구,동소문동7가,동소문
서대문구,충정로2가,경기대
관악구,신림동,서림11길
관악구,신림동,양지2길
서초구,내곡동,헌인릉길
성동구,하왕십리동,마장
마포구,현석동,토정
성동구,용답동,용답11길
용산구,원효로2가,원효
광진구,중곡동,천호대
마포구,아현동,환일4길
서대문구,연희동,홍연길
송파구,문정동,송이
송파구,오금동,문정
관악구,봉천동,소담길
서대문구,연희동,홍연8길
동대문구,청량리동,경동시장
송파구,풍납동,바람드리2길
마포구,대흥동,숭문14길
서대문구,홍제동,홍제내2바길
마포구,상암동,구룡길
성동구,행당동,무학봉28길
관악구,봉천동,인헌14길
중구,오장동,동호
송파구,거여동,마천
종로구,체부동,필운대
관악구,봉천동,청림길
강동구,상일동,구천면
동대문구,용두동,한빛
종로구,화동,북촌
관악구,신림동,난우16길
금천구,가산동,디지털
마포구,성산동,잔다리
강서구,오쇠동,오정
영등포구,여의도동,63
성동구,성수동1가,상원6길
은평구,응암동,통일
중구,충무로5가,마른내
관악구,봉천동,당곡6길
성동구,금호동2가,무수막18길
마포구,아현동,환일7길
성동구,옥수동,독서당
중구,장충동1가,장충단
서초구,방배동,방배천
도봉구,도봉동,창포원
관악구,봉천동,낙성대역12길
구로구,구로동,벚꽃
마포구,노고산동,고산5길
성동구,송정동,송정6길
성동구,용답동,용답중앙3나길
관악구,신림동,난우12길
종로구,묘동,돈화문
중구,남창동,소파
마포구,합정동,희우정
서초구,반포동,고무래
관악구,봉천동,성현
동대문구,답십리동,황물
관악구,신림동,원신2길
구로구,가리봉동,구
종로구,홍지동,홍지문3길
관악구,봉천동,청림5길
동대문구,제기동,안암
관악구,신림동,법원단지5길
관악구,봉천동,구암5가길
종로구,구기동,평창4길
금천구,독산동,벚꽃
종로구,이화동,이화장2길
마포구,망원동,망원
관악구,신림동,서원2길
관악구,봉천동,장군봉9길
종로구,명륜1가,혜화
서대문구,봉원동,성산
중구,필동1가,충무
성동구,마장동,살곶이2가길
양천구,신월동,절골14길
용산구,서빙고동,이촌
마포구,창전동,창전
중구,충무로3가,충무
강동구,성내동,천호옛12길
관악구,봉천동,중앙2길
서초구,양재동,양재대
성동구,용답동,용답3길
중구,필동2가,퇴계
종로구,서린동,무교
중구,쌍림동,동호
성북구,동소문동3가,동소문
서대문구,연희동,신촌
중구,남산동2가,소공
구로구,고척동,고척
성동구,사근동,왕십리
송파구,가락동,오금
은평구,역촌동,진흥
성동구,마장동,마조
관악구,신림동,법원단지9길
서대문구,합동,서소문
관악구,봉천동,행운4길
성동구,마장동,마장
마포구,신수동,신촌
동대문구,청량리동,제기
성동구,성수동2가,연무장5가길
강남구,역삼동,논현
성북구,동소문동1가,성북
관악구,신림동,서림6길
관악구,신림동,법원단지28길
강북구,미아동,솔샘
관악구,봉천동,낙성대역10길
서초구,방배동,전원말안9길
성동구,용답동,용답중앙25길
서초구,양재동,남부순환
관악구,신림동,법원단지5가길
동대문구,전농동,망우
강남구,대치동,양재천
성북구,동선동4가,동소문
관악구,신림동,법원단지32길
은평구,갈현동,통일
송파구,가락동,문정
종로구,이화동,낙산4길
성동구,용답동,용답19가길
동대문구,휘경동,회기
서대문구,홍제동,세무서10길
성동구,금호동3가,무수막1길
종로구,평창동,평창길
동대문구,제기동,고산자
서초구,양재동,매헌
종로구,관훈동,인사동5길
구로구,구로동,도림천
종로구,운니동,돈화문
마포구,창전동,토정
관악구,봉천동,청룡4길
중구,을지로1가,무교
종로구,인사동,인사동3길
도봉구,도봉동,도봉산4길
종로구,봉익동,돈화문
중구,무학동,퇴계
성동구,성수동2가,둘레13길
종로구,평창동,평창15길
관악구,남현동,승방2길
중랑구,중화동,중랑천
종로구,묘동,율곡
마포구,합정동,동교
종로구,평창동,평창21길
중구,서소문동,세종대
강서구,공항동,오정
강서구,외발산동,발산
영등포구,대림동,대방천
은평구,응암동,진흥
성북구,보문동4가,보문
관악구,남현동,승방4길
종로구,견지동,율곡
중구,봉래동2가,통일
강동구,둔촌동,강동대
마포구,합정동,양화진2길
중구,다동,을지
노원구,상계동,덕릉
관악구,신림동,원신6길
광진구,구의동,뚝섬
성동구,성수동1가,상원10길
양천구,신월동,달맞이2길
관악구,남현동,남현2길
영등포구,대림동,시흥대
동대문구,전농동,서울시립대
영등포구,양평동3가,국회대
마포구,염리동,숭문10길
종로구,평창동,평창7길
서초구,내곡동,안골3길
강서구,개화동,개화3길
노원구,하계동,공릉
강남구,수서동,밤고개
성동구,성수동2가,성수이
노원구,공릉동,노원
마포구,염리동,숭문4안길
강북구,수유동,화계사1나길
구로구,고척동,경서
용산구,원효로4가,원효
강동구,상일동,동남
관악구,신림동,대학2길
강서구,화곡동,초록마을
성북구,보문동1가,인촌
성북구,안암동4가,보문
종로구,계동,창덕궁7길
관악구,봉천동,행운1다길
관악구,봉천동,당곡4길
중구,저동2가,퇴계
용산구,신계동,백범
성동구,금호동3가,장터길
중구,산림동,을지
종로구,창신동,창신12길
서대문구,신촌동,연세
종로구,종로6가,낙산성곽서길
중구,남창동,남대문시장2가길
성북구,돈암동,보문
종로구,낙원동,돈화문
관악구,남현동,승방3길
종로구,인의동,동순라길
종로구,홍파동,송월1길
관악구,신림동,법원단지31길
용산구,한남동,우사단
동대문구,답십리동,한천
성동구,사근동,사근동9길
성동구,용답동,용답중앙3가길
강남구,율현동,헌릉
중랑구,상봉동,신내
관악구,신림동,대학21길
서대문구,창천동,명물길
서대문구,옥천동,영천시장길
성동구,사근동,사근동4길
양천구,신정동,목동남
용산구,한강로2가,백범
종로구,신문로2가,사직
마포구,신공덕동,만리재옛2길
영등포구,양화동,노들
관악구,봉천동,국회단지21길
성동구,금호동4가,장터2길
은평구,수색동,수색
중구,남대문로1가,남대문
성북구,보문동5가,지봉
도봉구,창동,도봉
양천구,신월동,새곡6길
중구,남창동,소월
관악구,봉천동,행운8길
영등포구,양평동1가,문래북
관악구,신림동,원신1길
중구,장충동2가,퇴계
강북구,미아동,인수봉
마포구,아현동,만리재
마포구,공덕동,만리재옛12안길
강남구,개포동,개포
중구,수하동,을지
강서구,방화동,금낭화
성동구,하왕십리동,왕십리
성동구,홍익동,마장
성동구,하왕십리동,무학봉23길
서대문구,홍제동,모래내
서대문구,홍은동,포방터2나길
관악구,봉천동,청림1길
중랑구,신내동,신내역
용산구,신계동,원효
종로구,이화동,낙산성곽서길
성동구,성수동1가,둘레9가길
송파구,풍납동,한가람
중랑구,면목동,상봉
종로구,동숭동,동숭4나길
종로구,도렴동,세종대
영등포구,당산동4가,영신
종로구,인사동,삼일대
서대문구,홍제동,송죽길
서초구,원지동,새원길
은평구,구산동,연서
관악구,봉천동,청림3나길
중구,명동2가,명동8길
구로구,구로동,시흥대
서초구,우면동,성촌5길
성동구,금호동1가,
마포구,노고산동,고산2길
종로구,수송동,우정국
종로구,재동,계동길
중구,초동,마른내
강북구,수유동,화계사1길
중구,중림동,중림
서초구,반포동,올림픽대
중구,방산동,청계천
서초구,내곡동,헌인릉1길
관악구,봉천동,청룡11길
광진구,자양동,강변북
은평구,불광동,불광
중구,오장동,퇴계
서대문구,연희동,모래내
성동구,성수동1가,상원10가길
중구,예장동,필동
관악구,봉천동,참숯4길
성북구,동선동5가,아리랑
강동구,둔촌동,명일
서초구,서초동,법원
관악구,신림동,법원단지26길
성동구,옥수동,동호
양천구,목동,안양천
강남구,율현동,밤고개
영등포구,문래동3가,영신
중구,서소문동,서소문
종로구,명륜3가,명륜5길
서초구,방배동,전원말9길
종로구,삼청동,북촌
중랑구,면목동,답십리
종로구,와룡동,돈화문
성북구,하월곡동,장월
종로구,혜화동,혜화
서대문구,남가좌동,명지대1길
송파구,오금동,동남
강서구,화곡동,까치산
서초구,서초동,서리풀길
동대문구,제기동,약령동길
중랑구,묵동,공릉
서대문구,홍제동,홍제원3길
서대문구,남가좌동,거북골
송파구,문정동,법원
광진구,구의동,광나루
중구,신당동,왕십리
중랑구,면목동,동일
마포구,신공덕동,만리재
마포구,아현동,만리재옛길
관악구,신림동,대학7가길
관악구,봉천동,인헌1나길
관악구,신림동,양지12길
용산구,한강로2가,한강대
영등포구,당산동6가,양평
종로구,숭인동,종로
관악구,봉천동,국회단지길
종로구,평창동,평창44길
서대문구,창천동,신촌
구로구,구로동,도림
종로구,충신동,충신길
종로구,평동,경교장길
성동구,응봉동,고산자
중구,저동1가,삼일대
금천구,독산동,범안
종로구,평창동,평창23길
마포구,대흥동,고산17길
종로구,봉익동,서순라길
마포구,상암동,가양대
중랑구,신내동,신내
서대문구,대현동,이화여대1길
도봉구,쌍문동,해등
송파구,송파동,송파대
성동구,하왕십리동,무학
관악구,봉천동,청룡2길
동대문구,제기동,무학
용산구,후암동,후암
서초구,우면동,성촌6길
마포구,신수동,서강
종로구,종로3가,서순라길
강서구,화곡동,가로공원로
관악구,봉천동,인헌19길
강서구,마곡동,강서
강남구,역삼동,역삼
관악구,봉천동,인헌7길
성북구,동선동1가,보문
종로구,이화동,율곡
관악구,신림동,서원7길
종로구,내수동,사직
영등포구,문래동4가,경인
송파구,풍납동,바람드리26길
성동구,용답동,천호대
도봉구,쌍문동,도당
종로구,충신동,충신2길
관악구,남현동,남현12길
서초구,반포동,주흥6길
종로구,명륜3가,명륜2길
서대문구,창천동,연희
송파구,풍납동,바람드리15길
관악구,봉천동,인헌15길
서초구,내곡동,안골4길
서대문구,홍제동,세무서3길
용산구,한강로2가,서빙고
용산구,한남동,소월
관악구,신림동,원신11길
마포구,염리동,숭문14길
송파구,삼전동,백제고분
서초구,잠원동,반포대
서대문구,옥천동,통일
관악구,신림동,법원단지16길
광진구,화양동,동일
성북구,동소문동1가,동소문
서대문구,천연동,독립문
성동구,성수동2가,아차산
강동구,명일동,상암
관악구,신림동,원신5길
마포구,성산동,새터산4길
성북구,삼선동2가,낙산길
성북구,안암동1가,인촌
종로구,평창동,평창30길
강북구,미아동,덕릉
종로구,내수동,경희궁2길
도봉구,쌍문동,노해
마포구,대흥동,고산16길
성동구,홍익동,무학
종로구,예지동,창경궁
도봉구,방학동,해등
관악구,신림동,대학14길
도봉구,쌍문동,삼양
종로구,평동,새문안
강남구,개포동,영동대
금천구,가산동,남부순환
성북구,보문동3가,보문
성동구,용답동,용답25나길
관악구,봉천동,청룡13길
동대문구,청량리동,약령시
서대문구,남가좌동,명지대3길
관악구,봉천동,청림6길
강동구,둔촌동,진황도
성북구,하월곡동,회기
강동구,상일동,조정대
금천구,시흥동,독산
성북구,동선동2가,보문
종로구,명륜2가,대명길
관악구,봉천동,보라매
종로구,종로6가,청계천
중구,을지로3가,수표
관악구,봉천동,인헌4길
마포구,신수동,대흥
성동구,송정동,송정10길
서초구,신원동,새정길
성동구,하왕십리동,무학봉15길
관악구,신림동,서림9길
종로구,충신동,율곡
중구,회현동3가,퇴계
노원구,중계동,노원
서대문구,창천동,신촌역
성동구,성수동1가,아차산
구로구,가리봉동,남부순환
은평구,진관동,의상봉길
중구,광희동1가,마른내
마포구,염리동,마포대
성동구,하왕십리동,무학봉15라길
관악구,남현동,승방10길
송파구,문정동,새말
서대문구,홍은동,연희
종로구,통의동,자하문
성동구,용답동,용답27길
관악구,신림동,서림11가길
서초구,우면동,형촌10길
관악구,봉천동,참숯1길
영등포구,여의도동,여의동
관악구,신림동,신림동5길
성동구,하왕십리동,무학봉21길
영등포구,영등포동1가,신길
관악구,봉천동,낙성대역길
광진구,능동,천호대
종로구,경운동,인사동8길
서초구,신원동,청룡마을길
중구,신당동,을지
서대문구,대현동,이화여대2다길
성동구,용답동,용답25라길
서초구,양재동,언남16길
종로구,송월동,송월길
서대문구,대현동,이화여대1안길
양천구,신월동,새곡2길
마포구,공덕동,만리재옛9길
성북구,성북동,북악산
종로구,누상동,옥인6길
종로구,화동,윤보선길
종로구,평창동,평창4길
성동구,행당동,살곶이길
마포구,염리동,숭문12길
영등포구,문래동3가,도림
관악구,신림동,성림길
노원구,상계동,한글비석
중구,신당동,청계천
양천구,신월동,화곡
마포구,성산동,증산
성동구,용답동,용답13길
중구,무교동,을지
서초구,우면동,형촌7길
관악구,신림동,난우10길
중랑구,면목동,겸재
마포구,합정동,성지3길
서초구,내곡동,홍씨마을길
관악구,신림동,대학16길
송파구,풍납동,바람드리4길
영등포구,당산동2가,양산
영등포구,당산동6가,당산
중구,남산동3가,퇴계
마포구,염리동,숭문5길
강동구,암사동,선사
마포구,신정동,서강
서대문구,북아현동,신촌
은평구,신사동,은평터널
서초구,내곡동,헌릉
관악구,신림동,신우길
서대문구,영천동,통일
관악구,신림동,양산2길
강동구,암사동,암사1길
서대문구,연희동,홍연4길
종로구,평창동,평창31길
영등포구,신길동,여의대방
강서구,공항동,방화대
양천구,신월동,청황5길
용산구,용문동,효창원
마포구,신수동,창전
서초구,원지동,새원3길
서초구,서초동,강남대
송파구,장지동,위례중앙
종로구,명륜3가,명륜8길
성동구,하왕십리동,무학봉15가길
서대문구,홍제동,홍제원길
성동구,성수동1가,서울숲4길
중구,태평로2가,세종대
강남구,도곡동,선릉
성북구,성북동,대사관
관악구,신림동,원신길
성동구,송정동,송정12나길
마포구,신공덕동,임정
종로구,숭인동,청계천
관악구,봉천동,낙성대역8길
서대문구,미근동,서소문
종로구,내자동,사직
중구,정동,덕수궁길
관악구,신림동,복은6길
영등포구,신길동,영등포
관악구,신림동,동마길
영등포구,양평동6가,양평
중구,정동,세종대
서대문구,대현동,이화여대3길
서초구,우면동,태봉
동대문구,전농동,한천
강서구,등촌동,강서
강남구,대치동,도곡
강서구,외발산동,방화대
광진구,군자동,광나루
종로구,사직동,경희궁3길
성동구,사근동,사근동11가길
성동구,하왕십리동,무학봉13길
서초구,신원동,새정2길
성동구,용답동,용답중앙11길
성동구,사근동,사근동2길
성동구,금호동2가,금호산9길
양천구,목동,목동동
마포구,아현동,숭문16나길
성동구,용답동,마장
영등포구,대림동,신길
강서구,화곡동,화곡
관악구,봉천동,국회단지14길
용산구,주성동,서빙고
마포구,대흥동,서강대길
영등포구,영등포동3가,영등포
종로구,장사동,종로
종로구,종로6가,충신1길
종로구,궁정동,자하문
강서구,방화동,방화대
중구,명동1가,남대문
광진구,광장동,천호대
성북구,삼선동2가,보문
노원구,상계동,상계
종로구,창신동,창신9길
도봉구,쌍문동,시루봉
서대문구,신촌동,북아현
중구,순화동,통일
강북구,수유동,화계사길
마포구,중동,월드컵북
동대문구,장안동,사가정
중구,남대문로5가,소월
강동구,길동,명일
종로구,옥인동,옥인4길
마포구,도화동,토정
종로구,계동,창덕궁4길
관악구,신림동,법원단지24길
동대문구,이문동,이문
종로구,종로2가,수표
마포구,구수동,신수
양천구,신월동,절골11길
영등포구,양평동1가,선유서
관악구,봉천동,인헌9길
종로구,충신동,낙산성곽서길
광진구,구의동,자양
강남구,개포동,삼성
강서구,염창동,양천
종로구,원서동,창덕궁3길
관악구,봉천동,행운1길
성동구,금호동4가,금호
관악구,봉천동,남부순환
마포구,합정동,토정
영등포구,영등포동,도림
성동구,사근동,사근동11다길
서대문구,대현동,이화여대7길
양천구,신월동,오목
성동구,용답동,용답7길
은평구,수색동,증산서길
관악구,봉천동,장군봉1길
서대문구,홍제동,세무서8길
관악구,봉천동,청림3길
성동구,성수동2가,둘레11길
관악구,신림동,봉천
강동구,명일동,양재대
성동구,마장동,고산자
서대문구,홍제동,세무서5길
중구,신당동,난계
용산구,효창동,청파
종로구,원남동,창경궁
강서구,화곡동,국회대
송파구,오금동,양재대
관악구,신림동,복은14길
강남구,역삼동,테헤란
광진구,중곡동,답십리
종로구,경운동,인사동10길
서대문구,대현동,이화여대2길
금천구,시흥동,기아
중구,수표동,청계천
강북구,수유동,덕릉
종로구,숭인동,지봉
관악구,봉천동,청림3가길
은평구,갈현동,갈현
중구,인현동1가,충무
종로구,와룡동,성균관
관악구,신림동,성림2길
성북구,석관동,화랑
동대문구,이문동,외대역동
서초구,양재동,언남7길
마포구,서교동,잔다리
성동구,송정동,송정12바길
관악구,신림동,법원단지2길
관악구,봉천동,행운1나길
관악구,봉천동,인헌16다길
성동구,행당동,무학봉길
성동구,용답동,용답1길
성동구,송정동,송정12길
성동구,금호동3가,동호
중구,수표동,충무
관악구,신림동,법원단지길
서대문구,충정로3가,서소문
관악구,봉천동,청림3바길
중구,충무로2가,명동8가길
종로구,평창동,평창10길
중구,을지로1가,남대문
성북구,동소문동6가,동소문
마포구,동교동,신촌
관악구,신림동,미성길
마포구,망원동,성산
강동구,암사동,구천면
서대문구,미근동,충정
양천구,신월동,절골6길
마포구,마포동,마포대
서초구,방배동,전원말안1길
관악구,봉천동,국회단지12길
은평구,증산동,수색
종로구,안국동,북촌
중구,만리동2가,만리재
마포구,염리동,백범
종로구,원서동,창덕궁1가길
강남구,대치동,영동대
마포구,공덕동,만리재옛8길
중구,봉래동1가,세종대
은평구,역촌동,연서
송파구,가락동,동남
강남구,신사동,도산대
종로구,원서동,율곡
서대문구,홍제동,세무서6길
종로구,부암동,북악산
마포구,연남동,연남
중구,명동2가,명동2길
중구,예관동,창경궁
강동구,둔촌동,천호대
서초구,우면동,형촌길
마포구,동교동,어울마당
중구,회현동2가,퇴계
관악구,신림동,서원길
관악구,신림동,법원단지5라길
강북구,수유동,4.19
관악구,남현동,승방9길
송파구,풍납동,바람드리23길
서초구,방배동,과천대
종로구,창신동,낙산성곽길
서초구,신원동,본마을4길
종로구,와룡동,율곡
강서구,공항동,방화동
강남구,개포동,선릉
강동구,성내동,올림픽
서대문구,홍은동,명지대길
중구,초동,을지
용산구,원효로2가,새창
서초구,신원동,청룡마을1길
관악구,신림동,법원단지12길
구로구,신도림동,경인
관악구,신림동,법원단지5다길
서초구,방배동,청두곶9길
성동구,성수동1가,상원4길
성북구,안암동4가,안암
마포구,용강동,대흥
서대문구,홍은동,포방터2가길
송파구,장지동,백제고분
종로구,동숭동,낙산2길
은평구,신사동,가좌
종로구,명륜2가,성균관
용산구,청암동,새창
중구,서소문동,덕수궁길
관악구,신림동,장군봉길
성동구,금호동2가,무수막12길
용산구,이태원동,소월
종로구,명륜3가,창경궁
영등포구,여의도동,국제금융
마포구,대흥동,고산2길
구로구,고척동,경인
성동구,금호동3가,매봉길
마포구,창전동,신촌
종로구,관철동,우정국
관악구,신림동,대학20길
마포구,서교동,독막
성동구,옥수동,한림말1길
용산구,청파동2가,청파
양천구,신월동,신남1길
종로구,신문로2가,송월길
종로구,평창동,평창35길
관악구,신림동,조원
관악구,봉천동,청룡7길
강서구,가양동,공항대
영등포구,당산동5가,영신
관악구,봉천동,서림1길
용산구,원효로3가,청파
성동구,용답동,용답중앙19길
금천구,독산동,한내
성동구,성수동2가,성덕정17가길
종로구,청운동,자하문
중구,광희동2가,퇴계
중구,쌍림동,을지
성북구,삼선동2가,삼선교
강남구,일원동,광평
영등포구,영등포동8가,영중
종로구,서린동,청계천
서대문구,충정로3가,북아현
성동구,용답동,용답7나길
성동구,용답동,용답19길
성동구,송정동,송정12라길
중구,명동1가,명동3길
성동구,사근동,살곶이2길
성북구,성북동,성북
서대문구,홍은동,통일
종로구,동숭동,동숭4다길
용산구,동빙고동,서빙고
성북구,보문동3가,지봉
종로구,숭인동,숭인동1나길
성동구,마장동,무학
중구,황학동,난계
강북구,미아동,오현
중구,만리동2가,손기정
마포구,서교동,성미산
성동구,홍익동,왕십리
성동구,성수동1가,성덕정3가길
성동구,성수동2가,둘레21길
서초구,우면동,형촌5길
서초구,원지동,새원4길
송파구,방이동,위례성대
영등포구,여의도동,여의대방
성동구,행당동,마조
성동구,성수동2가,둘레17길
성북구,안암동5가,개운사1길
성동구,하왕십리동,무학봉18길
강동구,성내동,성내
중구,무교동,청계천
성동구,성수동2가,연무장18길
성북구,동소문동2가,동소문
종로구,예지동,청계천
광진구,자양동,자양강변길
성동구,행당동,무학봉18길
양천구,신월동,절골3길
종로구,계동,계동2길
중구,남대문로5가,퇴계
중구,남대문로5가,한강대
성동구,성수동2가,성덕정9가길
성북구,길음동,길음
서초구,방배동,청두곶12길
종로구,옥인동,옥인길
서초구,반포동,주흥7길
영등포구,양평동5가,양평
서초구,내곡동,능안말2길
강동구,명일동,천중
서대문구,홍은동,거북골
서초구,방배동,서초대
성동구,금호동1가,행당
성동구,성수동2가,둘레11가길
종로구,동숭동,동숭3길
종로구,명륜1가,명륜7길
성동구,성수동1가,상원1길
종로구,서린동,종로
성동구,용답동,용답9가길
용산구,문배동,백범
종로구,부암동,창의문
성동구,성수동2가,성덕정19가길
송파구,방이동,백제고분
중랑구,묵동,동일
성북구,종암동,북악산
양천구,목동,목동중앙서
중구,충무로3가,퇴계
